4958,simple,,"Hymyä huuleen!",1,0,visible,,"Lassi ja Leevi ",,,taxable,,1,1,,0,1,,,,,1,,,12,"Sarjakuvat > Huumorisarjakuvat, Sarjakuvat",,,https://kirjapino.fi/wp-content/uploads/2015/05/hymyä.jpg,,,,,,,,,3217,0,Sidosasu,"Nidottu kuvakannella",1,1,Sivumäärä,48,1,1,Tekijä,"Bill Watterson",1,1,Painovuosi,1995,1,1,Painos,"3. painos",1,1,Kuntoluokka,"Normaali käytetty",1,1,Kustantaja,Semic,1,1,Painopaikka,Tampere,1,1,Kieli,Suomi,1,1,,,,,,,,
4974,simple,,"Korkeajännitys - Taistelutarinat",1,0,visible,,"Battle-lehden parhaat sotasarjakuvat",,,taxable,,1,1,,0,1,,,,,1,,,19,"Sarjakuvat, Sarjakuvat > Toiminta- ja seikkailusarjakuvat",,,https://kirjapino.fi/wp-content/uploads/2015/05/taistelutarinat1.jpg,,,,,,,,,5796,7,Sidosasu,"Nidottu kuvakannella",1,1,Sivumäärä,283,1,1,Painovuosi,2012,1,1,Painos,"1. Painos",1,1,Kuntoluokka,"Uutta vastaava",1,1,Kustantaja,Egmont,1,1,Kieli,Suomi,1,1,,,,,,,,,,,,,,,,
4976,simple,,"Murros - Rautaesirippu repeää",1,0,hidden,,,,,taxable,,0,0,,0,1,,,,,1,,,12,"Sarjakuvat, Sarjakuvat > Suomenkieliset albumit",,,https://kirjapino.fi/wp-content/uploads/2015/05/murros1.jpg,,,,,,,,,8705,0,Sidosasu,"Nidottu kuvakannella",1,1,Sivumäärä,77,1,1,Tekijä,"Christin\, Knigge",1,1,Painovuosi,1990,1,1,Painos,"1. Painos",1,1,Kuntoluokka,"Normaali käytetty",1,1,Kustantaja,Semic,1,1,Kieli,Suomi,1,1,,,,,,,,,,,,
4978,simple,,Lysistrate,1,0,visible,,,,,taxable,,1,1,,0,1,,,,,1,,,12,"Sarjakuvat > Suomenkieliset albumit, Tietokirjallisuus",,,https://kirjapino.fi/wp-content/uploads/2015/05/lysistrate1.jpg,,,,,,,,,7367,0,Sidosasu,"Nidottu kuvakannella",1,1,Sivumäärä,127,1,1,Tekijä,"Ralf König",1,1,Painovuosi,2005,1,1,Painos,"4. painos",1,1,Kuntoluokka,"Normaali käytetty",1,1,Kustantaja,Like,1,1,Painopaikka,Keuruu,1,1,Kieli,Suomi,1,1,,,,,,,,
4980,simple,,Kinosaurus,1,0,visible,,"Elokuvafriikin vuosisata",,,taxable,,1,1,,0,1,,,,,1,,,16,"Tietokirjallisuus > Elokuva, Tietokirjallisuus",,,https://kirjapino.fi/wp-content/uploads/2015/05/kinosaurus1.jpg,,,,,,,,,5339,7,Sidosasu,"Sidottu kansipaperein",1,1,Sivumäärä,316,1,1,Tekijä,"Harto Hänninen",1,1,Painovuosi,1997,1,1,Painos,"1. Painos",1,1,Kuntoluokka,"Normaali käytetty",1,1,Kustantaja,Otava,1,1,Painopaikka,Keuruu,1,1,Kieli,Suomi,1,1,,,,,,,,
4984,simple,,"Miss Farkku-Suomi",1,0,visible,,Omiste,,,taxable,,1,1,,0,1,,,,,1,,,13,"Kaunokirjallisuus, Kaunokirjallisuus > Romaanit",,,https://kirjapino.fi/wp-content/uploads/2015/05/miss1.jpg,,,,,,,,,8347,7,Sidosasu,"Sidottu kansipaperein",1,1,Sivumäärä,303,1,1,Tekijä,"Kauko Röyhkä",1,1,Painovuosi,2003,1,1,Painos,"1. Painos",1,1,Kuntoluokka,"Normaali käytetty",1,1,Kustantaja,Like,1,1,Painopaikka,Jyväskylä,1,1,Kieli,Suomi,1,1,,,,,,,,
4990,simple,,"Piirtämisen taito",1,0,hidden,,,,,taxable,,0,0,,0,1,,,,,1,,,16,"Harrastekirjallisuus, Harrastekirjallisuus > Taide",,,https://kirjapino.fi/wp-content/uploads/2015/05/piirtämisen.jpg,,,,,,,,,10375,7,Sidosasu,"Sidottu kansipaperein",1,1,Sivumäärä,288,1,1,Tekijä,"Onni Oja",1,1,Painovuosi,1957,1,1,Painos,"1. Painos",1,1,Kuntoluokka,"Kulunut käytetty",1,1,Kustantaja,WSOY,1,1,Painopaikka,Porvoo,1,1,Kieli,Suomi,1,1,,,,,,,,
4992,simple,,"Jatkosodan pikkujättiläinen",1,0,visible,,Omiste,,,taxable,,1,1,,0,1,,,,,1,,,22,"Tietokirjallisuus > Sotahistoria, Tietokirjallisuus > Suomen historia, Tietokirjallisuus > Talvi- ja jatkosota, Tietokirjallisuus",,,https://kirjapino.fi/wp-content/uploads/2015/05/jatkosodan2.jpg,,,,,,,,,3938,7,Sidosasu,"Nidottu kuvakannella",1,1,Sivumäärä,1259,1,1,Tekijä,"Jari Leskinen\, Antti Juutilainen",1,1,Painovuosi,2005,1,1,Painos,"2. Painos",1,1,Kuntoluokka,"Normaali käytetty",1,1,Kustantaja,WSOY,1,1,Painopaikka,Porvoo,1,1,Kieli,Suomi,1,1,,,,,,,,
4994,simple,,"Erään koiran tutkimuksia",1,0,hidden,,Novelleja,,,taxable,,0,0,,0,1,,,,,1,,,12,"Kaunokirjallisuus, Kaunokirjallisuus > Romaanit",,,https://kirjapino.fi/wp-content/uploads/2015/05/erään.jpg,,,,,,,,,1879,0,Sidosasu,"Nidottu kuvakannella",1,1,Sivumäärä,263,1,1,Tekijä,"Franz Kafka",1,1,Sarja,"Otavan klassikot",1,1,Painovuosi,1988,1,1,Kuntoluokka,"Normaali käytetty",1,1,Kustantaja,Otava,1,1,Painopaikka,Keuruu,1,1,Kieli,Suomi,1,1,,,,,,,,
5004,simple,,"Morrisin jäljillä",1,0,visible,,"Lucky Luken piirtäjän salaisuudet",,,taxable,,1,1,,0,1,,,,,1,,,12,"Sarjakuvat > Huumorisarjakuvat, Sarjakuvat",,,https://kirjapino.fi/wp-content/uploads/2015/05/lucky1.jpg,,,,,,,,,8532,0,Sidosasu,"Nidottu kuvakannella",1,1,Sivumäärä,48,1,1,Tekijä,"Yvan Delporte",1,1,Painovuosi,2004,1,1,Painos,"1. Painos",1,1,Kuntoluokka,"Normaali käytetty",1,1,Kustantaja,Egmont,1,1,Painopaikka,Jyväskylä,1,1,Kieli,Suomi,1,1,,,,,,,,
5008,simple,,"Yksikätinen rosvo",1,0,visible,,"Lucky Luke    ",,,taxable,,1,1,,0,1,,,,,1,,,12,"Sarjakuvat > Huumorisarjakuvat, Sarjakuvat",,,https://kirjapino.fi/wp-content/uploads/2015/05/lyksikätinen.jpg,,,,,,,,,16824,0,Sidosasu,"Nidottu kuvakannella",1,1,Sivumäärä,48,1,1,Tekijä,"Morris\, de Groot",1,1,Painovuosi,1988,1,1,Painos,"2. Painos",1,1,Kuntoluokka,"Normaali käytetty",1,1,Kustantaja,Otava,1,1,Kieli,Suomi,1,1,,,,,,,,,,,,
5010,simple,,"Valkoinen ratsastaja",1,0,visible,,"Lucky Luke    ",,,taxable,,1,1,,0,1,,,,,1,,,12,"Sarjakuvat > Huumorisarjakuvat, Sarjakuvat",,,https://kirjapino.fi/wp-content/uploads/2015/05/lvalkoinen1.jpg,,,,,,,,,15779,0,Sidosasu,"Nidottu kuvakannella",1,1,Sivumäärä,48,1,1,Tekijä,"Morris\, Goscinny",1,1,Painovuosi,1976,1,1,Painos,"1. Painos",1,1,Kuntoluokka,"Kulunut käytetty",1,1,Kustantaja,Otava,1,1,Kieli,Suomi,1,1,,,,,,,,,,,,
5014,simple,,"Voittamaton Lucky Luke",1,0,visible,,,,,taxable,,1,1,,0,1,,,,,1,,,12,"Sarjakuvat > Huumorisarjakuvat, Sarjakuvat",,,https://kirjapino.fi/wp-content/uploads/2015/05/lvoittamaton1.jpg,,,,,,,,,16618,0,Sidosasu,"Nidottu kuvakannella",1,1,Sivumäärä,70,1,1,Tekijä,"Morris\, Goscinny",1,1,Painovuosi,1984,1,1,Painos,"2. Painos",1,1,Kuntoluokka,"Normaali käytetty",1,1,Kustantaja,Otava,1,1,Kieli,Suomi,1,1,,,,,,,,,,,,
5035,simple,,"Modesty Blaise 2",1,0,visible,,,,,taxable,,1,1,,0,1,,,,,1,,,17,"Sarjakuvat, Sarjakuvat > Suomenkieliset albumit",,,https://kirjapino.fi/wp-content/uploads/2015/05/mb21.jpg,,,,,,,,,8473,7,Sidosasu,"Sidottu kuvakannella",1,1,Sivumäärä,168,1,1,Tekijä,"Peter O´Donnell\, Enrique Badia Romero",1,1,Painovuosi,2005,1,1,Painos,"1. Painos",1,1,Kuntoluokka,"Normaali käytetty",1,1,Kustantaja,"Arktinen Banaani",1,1,Painopaikka,Porvoo,1,1,Kieli,Suomi,1,1,,,,,,,,
5039,simple,,OM,1,0,visible,,,,,taxable,,1,1,,0,1,,,,,1,,,12,"Sarjakuvat, Sarjakuvat > Suomenkieliset albumit",,,https://kirjapino.fi/wp-content/uploads/2015/05/om1.jpg,,,,,,,,,9503,7,Painovuosi,1991,1,1,Sidosasu,"Nidottu kuvakannella",1,1,Tekijä,"Timo Varpio\, Sami Toivonen",1,1,Painos,"1. Painos",1,1,Painopaikka,Tampere,1,1,Kuntoluokka,"Normaali käytetty",1,1,Kustantaja,Tammi,1,1,Kieli,Suomi,1,1,,,,,,,,,,,,
5041,simple,,"Barcelonan yö",1,0,visible,,,,,taxable,,1,1,,0,1,,,,,1,,,12,"Sarjakuvat, Sarjakuvat > Suomenkieliset albumit",,,https://kirjapino.fi/wp-content/uploads/2015/05/barcelonan1.jpg,,,,,,,,,975,0,Kustantaja,WSOY,1,1,Painopaikka,Porvoo,1,1,Kieli,Suomi,1,1,Kuntoluokka,"Normaali käytetty",1,1,Painos,"1. Painos",1,1,Sivumäärä,56,1,1,Tekijä,"Annie Goetzinger",1,1,Painovuosi,1993,1,1,Sidosasu,"Nidottu kuvakannella",1,1,Hylly,f1,1,1,,,,
5043,simple,,Pummi,1,0,visible,,"Alamaailma 1",,,taxable,,1,1,,0,1,,,,,1,,,12,"Sarjakuvat, Sarjakuvat > Suomenkieliset albumit",,,https://kirjapino.fi/wp-content/uploads/2015/05/ala11.jpg,,,,,,,,,10857,0,Sidosasu,"Nidottu kuvakannella",1,1,Sivumäärä,44,1,1,Tekijä,"Andrew Vachss\, Hannu Lukkarinen",1,1,Painovuosi,1997,1,1,Painos,"1. Painos",1,1,Kuntoluokka,"Normaali käytetty",1,1,Kustantaja,Like,1,1,Kieli,Suomi,1,1,,,,,,,,,,,,
5045,simple,,"Rakkauden tunneli",1,0,visible,,"Alamaailma 2",,,taxable,,1,1,,0,1,,,,,1,,,12,"Sarjakuvat, Sarjakuvat > Suomenkieliset albumit",,,https://kirjapino.fi/wp-content/uploads/2015/05/ala21.jpg,,,,,,,,,11211,0,Sidosasu,"Nidottu kuvakannella",1,1,Sivumäärä,52,1,1,Tekijä,"Andrew Vachss\, Hannu Lukkarinen",1,1,Painovuosi,1998,1,1,Painos,"1. Painos",1,1,Kuntoluokka,"Normaali käytetty",1,1,Kustantaja,Like,1,1,Painopaikka,Helsinki,1,1,Kieli,Suomi,1,1,,,,,,,,
5055,simple,,"Frida Kahlo",1,0,hidden,,"Runsas kuvitus",,,taxable,,0,0,,0,1,,,,,1,,,15,"Tietokirjallisuus > Elämäkerrat, Harrastekirjallisuus > Taide, Tietokirjallisuus > Taide\, arkkitehtuuri\, muotoilu\, sisustus, Tietokirjallisuus",,,https://kirjapino.fi/wp-content/uploads/2015/05/frida1.jpg,,,,,,,,,2281,7,Sidosasu,"Nidottu kuvakannella",1,1,Sivumäärä,575,1,1,Tekijä,"Hayden Herrera",1,1,Painovuosi,1996,1,1,Painopaikka,Keuruu,1,1,Kuntoluokka,"Normaali käytetty",1,1,Kustantaja,Otava,1,1,Kieli,Suomi,1,1,,,,,,,,,,,,
5057,simple,,"Finlandia Catholica",1,0,visible,,"Katolinen kirkko Suomessa 1700-luvulta 1980-luvulle",,,taxable,,1,1,,0,1,,,,,1,,,18,"Tietokirjallisuus > Suomen historia, Tietokirjallisuus, Tietokirjallisuus > Uskontotiede",,,https://kirjapino.fi/wp-content/uploads/2015/05/finlandia3.jpg,,,,,,,,,2182,7,Sidosasu,"Sidottu kansipaperein",1,1,Sivumäärä,436,1,1,Tekijä,"Kalevi Vuorela",1,1,Painovuosi,1989,1,1,Painos,"1. Painos",1,1,Kuntoluokka,"Kulunut käytetty",1,1,Kustantaja,"Studium Catholicum",1,1,Painopaikka,Helsinki,1,1,Kieli,Suomi,1,1,,,,,,,,
5059,simple,,"Vellamon lapset",1,0,hidden,,"Ex libris",,,taxable,,0,0,,0,1,,,,,1,,,20,"Harrastekirjallisuus, Kaunokirjallisuus, Kaunokirjallisuus > Lasten ja nuorten kirjat",,,https://kirjapino.fi/wp-content/uploads/2015/05/vellamon1.jpg,,,,,,,,,16129,7,Sidosasu,"Sidottu kuvakannella",1,1,Sivumäärä,323,1,1,Tekijä,"Charles Kingsley",1,1,Painovuosi,1931,1,1,Painos,"1. Painos",1,1,Kuntoluokka,"Kulunut käytetty",1,1,Kustantaja,Karisto,1,1,Painopaikka,Hämeenlinna,1,1,Kieli,Suomi,1,1,,,,,,,,
5061,simple,,Uppo-Nalle,1,0,hidden,,"Kuvittanut Hannu Taina",,,taxable,,0,0,,0,1,,,,,1,,,12,"Harrastekirjallisuus, Kaunokirjallisuus, Kaunokirjallisuus > Lasten ja nuorten kirjat",,,https://kirjapino.fi/wp-content/uploads/2015/05/upponalle1.jpg,,,,,,,,,15451,0,Sidosasu,"Nidottu kuvakannella",1,1,Sivumäärä,128,1,1,Tekijä,"Elina Karjalainen",1,1,Painovuosi,1990,1,1,Painos,"13. painos",1,1,Kuntoluokka,"Normaali käytetty",1,1,Kustantaja,WSOY,1,1,Painopaikka,Porvoo,1,1,Kieli,Suomi,1,1,,,,,,,,
5069,simple,,Nitroglyseriini,1,0,hidden,,"Lucky Luke",,,taxable,,0,0,,0,1,,,,,1,,,12,"Sarjakuvat > Huumorisarjakuvat, Sarjakuvat",,,https://kirjapino.fi/wp-content/uploads/2015/05/lnitroglyseriini1.jpg,,,,,,,,,9207,0,Sidosasu,"Nidottu kuvakannella",1,1,Sivumäärä,48,1,1,Tekijä,"Morris\, Van Banda",1,1,Painovuosi,1987,1,1,Painos,"1. Painos",1,1,Kuntoluokka,"Normaali käytetty",1,1,Kustantaja,Otava,1,1,Kieli,Suomi,1,1,,,,,,,,,,,,
5071,simple,,"Daisy Town",1,0,visible,,"Lucky Luke",,,taxable,,1,1,,0,1,,,,,1,,,12,"Sarjakuvat > Huumorisarjakuvat, Sarjakuvat",,,https://kirjapino.fi/wp-content/uploads/2015/05/ldaisy1.jpg,,,,,,,,,1325,0,Sidosasu,"Nidottu kuvakannella",1,1,Sivumäärä,48,1,1,Tekijä,"Morris\, Goscinny",1,1,Painovuosi,1983,1,1,Painos,"1. Painos",1,1,Kuntoluokka,"Normaali käytetty",1,1,Kustantaja,Otava,1,1,Kieli,Suomi,1,1,,,,,,,,,,,,
5073,simple,,"Daltonit lumipyryssä",1,0,visible,,"Lucky Luke",,,taxable,,1,1,,0,1,,,,,1,,,12,"Sarjakuvat > Huumorisarjakuvat, Sarjakuvat",,,https://kirjapino.fi/wp-content/uploads/2015/05/ldaltonit1.jpg,,,,,,,,,1329,0,Sidosasu,"Nidottu kuvakannella",1,1,Sivumäärä,48,1,1,Tekijä,"Morris\, Goscinny",1,1,Painovuosi,1984,1,1,Painos,"2. Painos",1,1,Kuntoluokka,"Kulunut käytetty",1,1,Kustantaja,Otava,1,1,Kieli,Suomi,1,1,,,,,,,,,,,,
5079,simple,,Fingerpori,1,0,visible,,,,,taxable,,1,1,,0,1,,,,,1,,,12,"Sarjakuvat > Huumorisarjakuvat, Sarjakuvat",,,https://kirjapino.fi/wp-content/uploads/2015/05/fingerpori11.jpg,,,,,,,,,2171,0,Sidosasu,"Sidottu kuvakannella",1,1,Sivumäärä,56,1,1,Tekijä,"Pertti Jarla",1,1,Painovuosi,2008,1,1,Painos,"2. Painos",1,1,Kuntoluokka,"Normaali käytetty",1,1,Kustantaja,"Arktinen Banaani",1,1,Painopaikka,Porvoo,1,1,Kieli,Suomi,1,1,,,,,,,,
5082,simple,,"Täydellä teholla",1,0,visible,,"Lassi ja Leevi",,,taxable,,1,1,,0,1,,,,,1,,,12,"Sarjakuvat > Huumorisarjakuvat, Sarjakuvat",,,https://kirjapino.fi/wp-content/uploads/2015/05/täydellä.jpg,,,,,,,,,14252,0,Sidosasu,"Nidottu kuvakannella",1,1,Sivumäärä,48,1,1,Tekijä,"Bill Watterson",1,1,Painovuosi,1995,1,1,Painos,"3. painos",1,1,Kuntoluokka,"Normaali käytetty",1,1,Kustantaja,Semic,1,1,Painopaikka,Tampere,1,1,Kieli,Suomi,1,1,,,,,,,,
5084,simple,,"Pilan päiten",1,0,visible,,"Lassi ja Leevi",,,taxable,,1,1,,0,1,,,,,1,,,12,"Sarjakuvat > Huumorisarjakuvat, Sarjakuvat",,,https://kirjapino.fi/wp-content/uploads/2015/05/pilan1.jpg,,,,,,,,,10404,0,Sidosasu,"Nidottu kuvakannella",1,1,Sivumäärä,48,1,1,Tekijä,"Bill Watterson",1,1,Painovuosi,1995,1,1,Painos,"2. Painos",1,1,Kuntoluokka,"Normaali käytetty",1,1,Kustantaja,Semic,1,1,Painopaikka,Tampere,1,1,Kieli,Suomi,1,1,,,,,,,,
5112,simple,,"Buick 8",1,0,visible,,,,,taxable,,1,1,,0,1,,,,,1,,,13,"Kaunokirjallisuus > Kauhu, Kaunokirjallisuus",,,https://kirjapino.fi/wp-content/uploads/2015/05/buick1.jpg,,,,,,,,,1136,7,Sidosasu,"Sidottu kansipaperein",1,1,Sivumäärä,354,1,1,Tekijä,"Stephen King",1,1,Painovuosi,2004,1,1,Painos,"1. Painos",1,1,Kuntoluokka,"Normaali käytetty",1,1,Kustantaja,Tammi,1,1,Painopaikka,Juva,1,1,Kieli,Suomi,1,1,,,,,,,,
5120,simple,,Talismaani,1,0,visible,,,,,taxable,,1,1,,0,1,,,,,1,,,14,"Kaunokirjallisuus > Kauhu, Kaunokirjallisuus",,,https://kirjapino.fi/wp-content/uploads/2015/05/talismaani1.jpg,,,,,,,,,14005,7,Sidosasu,"Nidottu kuvakannella",1,1,Sivumäärä,855,1,1,Tekijä,"Stephen King\, Peter Straub",1,1,Painovuosi,1991,1,1,Painos,"1. Painos",1,1,Kuntoluokka,"Kulunut käytetty",1,1,Kustantaja,"Book Studio",1,1,Painopaikka,Hanko,1,1,Kieli,Suomi,1,1,,,,,,,,
5124,simple,,"Kuuma pää",1,0,hidden,,Post-kyberpunk,,,taxable,,0,0,,0,1,,,,,1,,,12,"Kaunokirjallisuus, Kaunokirjallisuus > Scifi",,,https://kirjapino.fi/wp-content/uploads/2015/05/kuumapää.jpg,,,,,,,,,6401,0,Sidosasu,"Nidottu kuvakannella",1,1,Sivumäärä,236,1,1,Tekijä,"Simon Ings",1,1,Painovuosi,1993,1,1,Painos,"1. Painos",1,1,Kuntoluokka,"Normaali käytetty",1,1,Kustantaja,Loki,1,1,Kieli,Suomi,1,1,,,,,,,,,,,,
5126,simple,,"Outoja tarinoita 6",1,0,hidden,,Kauhunovelleja,,,taxable,,0,0,,0,1,,,,,1,,,12,"Kaunokirjallisuus > Kauhu, Kaunokirjallisuus",,,https://kirjapino.fi/wp-content/uploads/2015/05/outoja61.jpg,,,,,,,,,9724,0,Sidosasu,"Nidottu kuvakannella",1,1,Sivumäärä,238,1,1,Tekijä,"Markku Sadelehto",1,1,Painovuosi,1994,1,1,Painos,"1. Painos",1,1,Kuntoluokka,"Normaali käytetty",1,1,Kustantaja,Jalava,1,1,Painopaikka,Juva,1,1,Kieli,Suomi,1,1,,,,,,,,
5128,simple,,"Nova Swing",1,0,hidden,,,,,taxable,,0,0,,0,1,,,,,1,,,12,"Kaunokirjallisuus, Kaunokirjallisuus > Scifi",,,https://kirjapino.fi/wp-content/uploads/2015/05/nova1.jpg,,,,,,,,,9275,0,Sarja,"Like Scifi",1,1,Sidosasu,"Nidottu kuvakannella",1,1,Sivumäärä,336,1,1,Tekijä,"M. John Harrison",1,1,Painovuosi,2008,1,1,Painos,"1. Painos",1,1,Kuntoluokka,"Normaali käytetty",1,1,Kustantaja,Like,1,1,Painopaikka,Keuruu,1,1,Kieli,Suomi,1,1,,,,
5132,simple,,"Julma on rakkaus",1,0,hidden,,Seksi-kauhuantologia,,,taxable,,0,0,,0,1,,,,,1,,,12,"Harrastekirjallisuus > Erotiikka, Kaunokirjallisuus > Kauhu, Kaunokirjallisuus",,,https://kirjapino.fi/wp-content/uploads/2015/05/julma1.jpg,,,,,,,,,4184,0,Sidosasu,"Nidottu kuvakannella",1,1,Sivumäärä,233,1,1,Tekijä,"Markku Sadelehto",1,1,Painovuosi,1992,1,1,Painos,"1. Painos",1,1,Kuntoluokka,"Normaali käytetty",1,1,Kustantaja,Jalava,1,1,Painopaikka,Juva,1,1,Kieli,Suomi,1,1,,,,,,,,
5138,simple,,"Haltian varjo",1,0,visible,,"Laulut ja miekat, osa 1",,,taxable,,1,1,,0,1,,,,,1,,,12,"Kaunokirjallisuus > Fantasia, Kaunokirjallisuus",,,https://kirjapino.fi/wp-content/uploads/2015/05/haltian1.jpg,,,,,,,,,2518,0,Sidosasu,"Nidottu kuvakannella",1,1,Sivumäärä,373,1,1,Tekijä,"Elainen Cunninham",1,1,Painovuosi,2001,1,1,Painos,"1. Painos",1,1,Kuntoluokka,"Normaali käytetty",1,1,Kustantaja,Jalava,1,1,Painopaikka,Pieksämäki,1,1,Kieli,Suomi,1,1,,,,,,,,
5148,simple,,Epäilys,1,0,visible,,"Sarjan kolmas osa",,,taxable,,1,1,,0,1,,,,,1,,,14,"Kaunokirjallisuus > Kauhu, Kaunokirjallisuus",,,https://kirjapino.fi/wp-content/uploads/2015/05/epäilys.jpg,,,,,,,,,1865,7,Sidosasu,"Sidottu kuvakannella",1,1,Sivumäärä,527,1,1,Tekijä,"Stephenie Meyer",1,1,Painovuosi,2008,1,1,Painos,"1. Painos",1,1,Kuntoluokka,"Normaali käytetty",1,1,Kustantaja,WSOY,1,1,Painopaikka,Juva,1,1,Kieli,Suomi,1,1,,,,,,,,
5150,simple,,"Rama II",1,0,visible,,,,,taxable,,1,1,,0,1,,,,,1,,,21,"Kaunokirjallisuus, Kaunokirjallisuus > Scifi",,,https://kirjapino.fi/wp-content/uploads/2015/05/ramaii1.jpg,,,,,,,,,11240,7,Sidosasu,"Sidottu kuvakannella",1,1,Sivumäärä,559,1,1,Tekijä,"Arthur C. Clarke\, Gentry Lee",1,1,Painovuosi,1991,1,1,Painos,"1. Painos",1,1,Kuntoluokka,"Normaali käytetty",1,1,Kustantaja,Kirjayhtymä,1,1,Painopaikka,Hämeenlinna,1,1,Kieli,Suomi,1,1,,,,,,,,
5178,simple,,"Velhojen valtakunta",1,0,hidden,,,,,taxable,,0,0,,0,1,,,,,1,,,12,"Kaunokirjallisuus > Fantasia, Kaunokirjallisuus",,,https://kirjapino.fi/wp-content/uploads/2015/05/velhojen1.jpg,,,,,,,,,16111,0,Sarja,"Jalava Scifi",1,1,Sidosasu,"Nidottu kuvakannella",1,1,Sivumäärä,165,1,1,Tekijä,"Juhani Hinkkanen",1,1,Painovuosi,1989,1,1,Painos,"1. Painos",1,1,Kuntoluokka,"Normaali käytetty",1,1,Kustantaja,Jalava,1,1,Painopaikka,Helsinki,1,1,Kieli,Suomi,1,1,,,,
5186,simple,,"Ystävät hämärän jälkeen",1,0,hidden,,,,,taxable,,0,0,,0,1,,,,,1,,,15,"Kaunokirjallisuus > Kauhu, Kaunokirjallisuus",,,https://kirjapino.fi/wp-content/uploads/2015/05/ystävät.jpg,,,,,,,,,16973,7,Sidosasu,"Sidottu kansipaperein",1,1,Sivumäärä,607,1,1,Tekijä,"John Ajvide Lindqvist",1,1,Painovuosi,2008,1,1,Painos,"1. Painos",1,1,Kuntoluokka,"Normaali käytetty",1,1,Kustantaja,Gummerus,1,1,Painopaikka,Jyväskylä,1,1,Kieli,Suomi,1,1,,,,,,,,
5192,simple,,Ulkosaaristossa,1,0,hidden,,"Piirrokset Henrik Tikkanen",,,taxable,,0,0,,0,1,,,,,1,,,17,"Tietokirjallisuus > Meri, Tietokirjallisuus > Paikallishistoria, Tietokirjallisuus",,,https://kirjapino.fi/wp-content/uploads/2015/05/ulkosaaristossa1.jpg,,,,,,,,,15371,7,Sidosasu,"Sidottu kansipaperein",1,1,Sivumäärä,251,1,1,Tekijä,"Benedict Zilliacus",1,1,Painovuosi,1977,1,1,Painos,"2. Painos",1,1,Kuntoluokka,"Normaali käytetty",1,1,Kustantaja,Tammi,1,1,Painopaikka,Porvoo,1,1,Kieli,Suomi,1,1,,,,,,,,
5196,simple,,"Vallankumous kunnallishallinnossa",1,0,visible,,"Punaisen Suomen historia 1918",,,taxable,,1,1,,0,1,,,,,1,,,26,"Tietokirjallisuus > Suomen historia, Tietokirjallisuus > Suomi 1918, Tietokirjallisuus",,,https://kirjapino.fi/wp-content/uploads/2015/05/vallankumous1.jpg,,,,,,,,,15808,7,Sidosasu,"Sidottu kansipaperein",1,1,Sivumäärä,455,1,1,Tekijä,"Juhani Piilonen",1,1,Painovuosi,1982,1,1,Painos,"1. Painos",1,1,Kuntoluokka,"Normaali käytetty",1,1,Kustantaja,"Valtion painatuskeskus",1,1,Painopaikka,Helsinki,1,1,Kieli,Suomi,1,1,,,,,,,,
5198,simple,,Skandaali,1,0,hidden,,,,,taxable,,0,0,,0,1,,,,,1,,,12,"Kaunokirjallisuus, Kaunokirjallisuus > Romaanit",,,https://kirjapino.fi/wp-content/uploads/2015/05/skandaali2.jpg,,,,,,,,,12568,0,Sidosasu,"Sidottu kansipaperein",1,1,Sivumäärä,239,1,1,Tekijä,"Shusaku Endo",1,1,Painovuosi,1988,1,1,Painos,"1. Painos",1,1,Kuntoluokka,"Kulunut käytetty",1,1,Kustantaja,Otava,1,1,Painopaikka,Keuruu,1,1,Kieli,Suomi,1,1,,,,,,,,
5200,simple,,"Länsirintamalta ei mitään uutta",1,0,hidden,,,,,taxable,,0,0,,0,1,,,,,1,,,12,"Kaunokirjallisuus, Kaunokirjallisuus > Romaanit, Kaunokirjallisuus > Sotaromaanit",,,https://kirjapino.fi/wp-content/uploads/2015/05/länsirintamalta.jpg,,,,,,,,,6676,0,Sidosasu,"Sidottu kuvakannella",1,1,Sivumäärä,223,1,1,Tekijä,"Erich Maria Remarque",1,1,Painovuosi,1993,1,1,Painos,"15. painos",1,1,Kuntoluokka,"Normaali käytetty",1,1,Kustantaja,WSOY,1,1,Painopaikka,Juva,1,1,Kieli,Suomi,1,1,,,,,,,,
5206,simple,,"Kaunis &amp; mukava koti",1,0,visible,,"Sisusta itsellesi koti, joka näyttää ja tuntuu hyvältä",,,taxable,,1,1,,0,1,,,,,1,,,12,"Harrastekirjallisuus, Tietokirjallisuus > Taide\, arkkitehtuuri\, muotoilu\, sisustus",,,https://kirjapino.fi/wp-content/uploads/2015/05/kaunisjamukava1.jpg,,,,,,,,,4992,7,Sidosasu,"Sidottu kuvakannella",1,1,Sivumäärä,143,1,1,Tekijä,"Jane Burdon",1,1,Painovuosi,2006,1,1,Painos,"1. Painos",1,1,Kuntoluokka,"Normaali käytetty",1,1,Kustantaja,Gummerus,1,1,Kieli,Suomi,1,1,,,,,,,,,,,,
