id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,gender,color,size,pattern,google_product_category,default_product,variant
1605709224246_207767,"Zur Limnologie einiger Gewässer Finnlands. XV.","Zur Limnologie einiger Gewässer Finnlands. XV.",https://res.cloudinary.com/dolyfnals/images/v1605709260/itarzh5iutzz0h3epvhn_20776665b68/itarzh5iutzz0h3epvhn_20776665b68.jpg,https://kirjapino.fi/product/zur-limnologie-einiger-gewasser-finnlands-xv/,"Luonto, lemmikit, biologia","kirjapino.fi",17EUR,in stock,1605709224246_207767,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,17EUR,new,published,,,,,,,
1605708973427_207765,"Über die Ursachen der regionalen Verteilung der Schärenflora Südwest-Finnlands: eine Kausalitätsanalyse mit besonderer Berücksichtigung der Pflanzenwelt in den Kirchspielen Korpo und Houtskär","Über die Ursachen der regionalen Verteilung der Schärenflora Südwest-Finnlands: eine Kausalitätsanalyse mit besonderer Berücksichtigung der Pflanzenwelt in den Kirchspielen Korpo und Houtskär",https://res.cloudinary.com/dolyfnals/images/v1605708991/kqybgxjw26t1qa39ei0f_2077649e891/kqybgxjw26t1qa39ei0f_2077649e891.jpg,https://kirjapino.fi/product/uber-die-ursachen-der-regionalen-verteilung-der-scharenflora-sudwest-finnlands-eine-kausalitatsanalyse-mit-besonderer-berucksichtigung-der-pflanzenwelt-in-den-kirchspielen-korpo-und-houtskar/,"Luonto, lemmikit, biologia","kirjapino.fi",17EUR,in stock,1605708973427_207765,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,17EUR,new,published,,,,,,,
1605708759806_207763,"Lyhyt matka perille - Meditaatiosta, elämästä ja rakkaudesta","Lyhyt matka perille - Meditaatiosta, elämästä ja rakkaudesta",https://res.cloudinary.com/dolyfnals/images/v1605708769/j1uehxzkanpfteo3texf_2077625b519/j1uehxzkanpfteo3texf_2077625b519.jpg,https://kirjapino.fi/product/lyhyt-matka-perille-meditaatiosta-elamasta-ja-rakkaudesta/,"Psykologia, kasvatus, elämäntaito","kirjapino.fi",17EUR,in stock,1605708759806_207763,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,17EUR,new,published,,,,,,,
1605708434889_207759,"Jussi Seppänen","Jussi Seppänen",https://res.cloudinary.com/dolyfnals/images/v1605708468/w00gbxi6qtkzd87o4oa4_207758de96c/w00gbxi6qtkzd87o4oa4_207758de96c.jpg,https://kirjapino.fi/product/jussi-seppanen/,"Kaunokirjallisuus (kotim.)","kirjapino.fi",20EUR,in stock,1605708434889_207759,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,20EUR,new,published,,,,,,,
1605708315242_207757,"Pimeän yli - Kirsi Pihan ja Hannu Mäkelän kirjeenvaihtoa","Pimeän yli - Kirsi Pihan ja Hannu Mäkelän kirjeenvaihtoa",https://res.cloudinary.com/dolyfnals/images/v1605708348/dorpjlmdicly2hn48sdk_2077560faf7/dorpjlmdicly2hn48sdk_2077560faf7.jpg,https://kirjapino.fi/product/pimean-yli-kirsi-pihan-ja-hannu-makelan-kirjeenvaihtoa/,"Elämäkerrat, muistelmat, henkilöhistoria","kirjapino.fi",19EUR,in stock,1605708315242_207757,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,19EUR,new,published,,,,,,,
1605708147957_207755,"Römaani","Römaani",https://res.cloudinary.com/dolyfnals/images/v1605708168/hbz6twcr63hw7z5dvt4h_207754ed845/hbz6twcr63hw7z5dvt4h_207754ed845.jpg,https://kirjapino.fi/product/romaani-2/,"Kaunokirjallisuus (kotim.)","kirjapino.fi",18EUR,in stock,1605708147957_207755,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,18EUR,new,published,,,,,,,
1605707609956_207753,"Viimeinen taisto - Punaisen rintamapäällikön muistelmia v:lta 1918","Entisen omistajan nimi tyhjällä esilehdellä",https://res.cloudinary.com/dolyfnals/images/v1605707628/fjk9ks5rnlywvxli6uir_20775233ed4/fjk9ks5rnlywvxli6uir_20775233ed4.jpg,https://kirjapino.fi/product/viimeinen-taisto-punaisen-rintamapaallikon-muistelmia-vlta-1918/,"Sotahistoria","kirjapino.fi",45EUR,in stock,1605707609956_207753,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,45EUR,new,published,,,,,,,
1605707479549_207751,"Milarepa Tiibetin suuri joogi","Milarepa Tiibetin suuri joogi",https://res.cloudinary.com/dolyfnals/images/v1605707494/yd65clpgrcqlkqkftnxl_207750bf696/yd65clpgrcqlkqkftnxl_207750bf696.jpg,https://kirjapino.fi/product/milarepa-tiibetin-suuri-joogi/,"Historia","kirjapino.fi",25EUR,in stock,1605707479549_207751,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,25EUR,new,published,,,,,,,
1605707390359_207749,"Messukylän veriteko ja muita rikostarinoita Suomesta","Messukylän veriteko ja muita rikostarinoita Suomesta",https://res.cloudinary.com/dolyfnals/images/v1605707398/gkc7rcbn9oyjlkw5dkpn_207748df2b6/gkc7rcbn9oyjlkw5dkpn_207748df2b6.jpg,https://kirjapino.fi/product/messukylan-veriteko-ja-muita-rikostarinoita-suomesta-2/,"Suomen historia","kirjapino.fi",15EUR,in stock,1605707390359_207749,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,15EUR,new,published,,,,,,,
1605707296751_207747,"Koti Pirkkolassa","Koti Pirkkolassa",https://res.cloudinary.com/dolyfnals/images/v1605707319/xmotkc7dlbkkehiy3llg_207746200f3/xmotkc7dlbkkehiy3llg_207746200f3.jpg,https://kirjapino.fi/product/koti-pirkkolassa/,"Paikallishistoria","kirjapino.fi",17EUR,in stock,1605707296751_207747,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,17EUR,new,published,,,,,,,
