id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,gender,color,size,pattern,google_product_category,default_product,variant
1609585711234_217684,"Kiakki mitä olen oppinut hyväst ruoasta","Kiakki mitä olen oppinut hyväst ruoasta",https://res.cloudinary.com/dolyfnals/images/v1609585702/rtvcytmgne3eanfis2hs_21768374108/rtvcytmgne3eanfis2hs_21768374108.jpg,https://dev1.kirjapino.fi/product/kiakki-mita-olen-oppinut-hyvast-ruoasta/,"Ruoka ja kotitalous","kirjapino.fi",21EUR,in stock,1609585711234_217684,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,21EUR,new,published,,,,,,,
1609585572578_217682,"Shakespearen salaisuus","Shakespearen salaisuus",https://res.cloudinary.com/dolyfnals/images/v1609585548/cucthbgrbbqzcmtd8pdf_217681be0f7/cucthbgrbbqzcmtd8pdf_217681be0f7.jpg,https://dev1.kirjapino.fi/product/shakespearen-salaisuus-2/,"Kaunokirjallisuus (ulkom.)","kirjapino.fi",21EUR,in stock,1609585572578_217682,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,21EUR,new,published,,,,,,,
1609585438066_217680,"Salakapakoita ja tappaiskeittoa Tosikertomuksia kaiken maailman pöytien ääriltä","Salakapakoita ja tappaiskeittoa Tosikertomuksia kaiken maailman pöytien ääriltä",https://res.cloudinary.com/dolyfnals/images/v1609585431/dfzi2s2vl3vzsudppivr_2176792115a/dfzi2s2vl3vzsudppivr_2176792115a.jpg,https://dev1.kirjapino.fi/product/salakapakoita-ja-tappaiskeittoa-tosikertomuksia-kaiken-maailman-poytien-aarilta/,"Matkat","kirjapino.fi",15EUR,in stock,1609585438066_217680,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,15EUR,new,published,,,,,,,
1609585172423_217678,"Minä ja Kekkonen","Minä ja Kekkonen",https://res.cloudinary.com/dolyfnals/images/v1609585156/nrwvsmo3n4axbtri8jgu_21767715c0f/nrwvsmo3n4axbtri8jgu_21767715c0f.jpg,https://dev1.kirjapino.fi/product/mina-ja-kekkonen-2/,"Elämäkerrat, muistelmat, henkilöhistoria","kirjapino.fi",13EUR,in stock,1609585172423_217678,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,13EUR,new,published,,,,,,,
1609584949776_217676,"Kivi Aleksis - Katajamäki Sakari (toim.)","Kivi Aleksis - Katajamäki Sakari (toim.)",https://res.cloudinary.com/dolyfnals/images/v1609584948/yeyo11mfe3vqk4tijmye_21767596b5b/yeyo11mfe3vqk4tijmye_21767596b5b.jpg,https://dev1.kirjapino.fi/product/kivi-aleksis-katajamaki-sakari-toim/,"Kirjallisuustutkimus","kirjapino.fi",18EUR,in stock,1609584949776_217676,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,18EUR,new,published,,,,,,,
1609584865818_217674,"Se tapahtui meille Isän ja tyttären matka inkerinsuomalaisuuteen","Se tapahtui meille Isän ja tyttären matka inkerinsuomalaisuuteen",https://res.cloudinary.com/dolyfnals/images/v1609584846/rhxo33uygcn2jjcwq73o_2176737991e/rhxo33uygcn2jjcwq73o_2176737991e.jpg,https://dev1.kirjapino.fi/product/se-tapahtui-meille-isan-ja-tyttaren-matka-inkerinsuomalaisuuteen-2/,"Elämäkerrat, muistelmat, henkilöhistoria","kirjapino.fi",15EUR,in stock,1609584865818_217674,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,15EUR,new,published,,,,,,,
1609584751090_217672,"Onecoin Suuri bittirahahuijaus","Onecoin Suuri bittirahahuijaus",https://res.cloudinary.com/dolyfnals/images/v1609584745/wkaskz2pogeh4av08au1_21767179878/wkaskz2pogeh4av08au1_21767179878.jpg,https://dev1.kirjapino.fi/product/onecoin-suuri-bittirahahuijaus-2/,"Yhteiskunta, laki, politiikka","kirjapino.fi",15EUR,in stock,1609584751090_217672,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,15EUR,new,published,,,,,,,
1609583775661_217670,"Suomalainen auttaminen Tukiverkostot suurten ikäluokkien ja heidän lastensa elämässä","Suomalainen auttaminen Tukiverkostot suurten ikäluokkien ja heidän lastensa elämässä",https://res.cloudinary.com/dolyfnals/images/v1609583758/auybukhbx0opbe2swslg_217669ec804/auybukhbx0opbe2swslg_217669ec804.jpg,https://dev1.kirjapino.fi/product/suomalainen-auttaminen-tukiverkostot-suurten-ikaluokkien-ja-heidan-lastensa-elamassa-2/,"Yhteiskunta, laki, politiikka","kirjapino.fi",15EUR,in stock,1609583775661_217670,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,15EUR,new,published,,,,,,,
1609581630508_217667,"Kuuluisan kuoleman varjo Miksi Kyllikki Saaren murha ei unohdu?","Kuuluisan kuoleman varjo Miksi Kyllikki Saaren murha ei unohdu?",https://res.cloudinary.com/dolyfnals/images/v1609581623/nannm3dahrokvdup966h_2176669ee88/nannm3dahrokvdup966h_2176669ee88.jpg,https://dev1.kirjapino.fi/product/kuuluisan-kuoleman-varjo-miksi-kyllikki-saaren-murha-ei-unohdu/,"Yhteiskunta, laki, politiikka","kirjapino.fi",19EUR,in stock,1609581630508_217667,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,19EUR,new,published,,,,,,,
1609581386896_217665,"Pinnan alla Elämäni valkohain kanssa","Pinnan alla Elämäni valkohain kanssa",https://res.cloudinary.com/dolyfnals/images/v1609581364/s2fptxtcgazhfvljcmbh_21766433b93/s2fptxtcgazhfvljcmbh_21766433b93.jpg,https://dev1.kirjapino.fi/product/pinnan-alla-elamani-valkohain-kanssa/,"Luonto, lemmikit, biologia","kirjapino.fi",15EUR,in stock,1609581386896_217665,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,15EUR,new,published,,,,,,,
1609581302809_217663,"Aina poltti sikaria Jean Sibelius aikalaisten silmin","Aina poltti sikaria Jean Sibelius aikalaisten silmin",https://res.cloudinary.com/dolyfnals/images/v1609581288/e2mrudhrvrheimiehijq_21766258d7e/e2mrudhrvrheimiehijq_21766258d7e.jpg,https://dev1.kirjapino.fi/product/aina-poltti-sikaria-jean-sibelius-aikalaisten-silmin-2/,"Musiikki","kirjapino.fi",18EUR,in stock,1609581302809_217663,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,18EUR,new,published,,,,,,,
1609580593460_217661,"Eri mieltä Todenpuhuja Kauko Kareen elämä","Eri mieltä Todenpuhuja Kauko Kareen elämä",https://res.cloudinary.com/dolyfnals/images/v1609580570/vk8ushms07vsworurdmf_217660440d7/vk8ushms07vsworurdmf_217660440d7.jpg,https://dev1.kirjapino.fi/product/eri-mielta-todenpuhuja-kauko-kareen-elama-2/,"Elämäkerrat, muistelmat, henkilöhistoria","kirjapino.fi",15EUR,in stock,1609580593460_217661,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,15EUR,new,published,,,,,,,
1609580518345_217659,"Tampereen sotakirja Kalevankankaan unelmia","Tampereen sotakirja Kalevankankaan unelmia",https://res.cloudinary.com/dolyfnals/images/v1609580511/opqhhftc113ssncey4kh_217658a3b9e/opqhhftc113ssncey4kh_217658a3b9e.jpg,https://dev1.kirjapino.fi/product/tampereen-sotakirja-kalevankankaan-unelmia/,"Suomen historia","kirjapino.fi",15EUR,in stock,1609580518345_217659,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,15EUR,new,published,,,,,,,
1609424350579_217640,"Elämän merkityksen jäljillä Keskustelukirjeitä","Elämän merkityksen jäljillä Keskustelukirjeitä",https://res.cloudinary.com/dolyfnals/images/v1609424337/sjfwar5bbnu5neuqryha_2176398f6d6/sjfwar5bbnu5neuqryha_2176398f6d6.jpg,https://dev1.kirjapino.fi/product/elaman-merkityksen-jaljilla-keskustelukirjeita/,"Filosofia","kirjapino.fi",16EUR,in stock,1609424350579_217640,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,16EUR,new,published,,,,,,,
1609424282077_217638,"Tähdet meren yllä Suomalaisen tangon tarina","Tähdet meren yllä Suomalaisen tangon tarina",https://res.cloudinary.com/dolyfnals/images/v1609424268/vz9ijlhcr7l7zojx4e6u_217637ff975/vz9ijlhcr7l7zojx4e6u_217637ff975.jpg,https://dev1.kirjapino.fi/product/tahdet-meren-ylla-suomalaisen-tangon-tarina-2/,"Musiikki","kirjapino.fi",16EUR,in stock,1609424282077_217638,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,16EUR,new,published,,,,,,,
1609424121885_217636,"Apteekkari Melchior ja Gotlannin piru Murhamysteeri keskiajan Tallinnasta","Apteekkari Melchior ja Gotlannin piru Murhamysteeri keskiajan Tallinnasta",https://res.cloudinary.com/dolyfnals/images/v1609424104/j31cpnx4ubophmd8nzm3_2176353f01f/j31cpnx4ubophmd8nzm3_2176353f01f.jpg,https://dev1.kirjapino.fi/product/apteekkari-melchior-ja-gotlannin-piru-murhamysteeri-keskiajan-tallinnasta/,"Dekkarit (ulkom.)","kirjapino.fi",13EUR,in stock,1609424121885_217636,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,13EUR,new,published,,,,,,,
